090618353 38   73.618   74.257 PL   0.0120 0.0042 -1.720 0.036  ---   ---      ---     ---     ---    ---    324.03 239    8.3443   3.0     9.4231E-07 3.3E-07
090618353 39   74.257   75.257 PL   0.0162 0.0034 -1.769 0.034  ---   ---      ---     ---     ---    ---    348.54 239   11.901    2.8     1.2469E-06 2.6E-07
090618353 40   75.257   76.463 PL   0.0088 0.0030 -1.724 0.034  ---   ---      ---     ---     ---    ---    334.58 239    6.1955   2.2     6.9548E-07 2.3E-07
090618353 41   76.463   77.317 SBPL 0.0402 0.0141 -1.223 0.175 -2.379 0.223   81.42   32.64   61.70  21.10   260.8  237   23.540    7.8     2.1247E-06 6.3E-07
090618353 42   77.317   77.945 SBPL 0.0544 0.0118 -1.236 0.187 -2.072 0.061  121.47   51.98   53.71  16.90   254.06 237   31.032    6.6     3.2797E-06 6.1E-07
090618353 43   77.945   78.482 SBPL 0.0707 0.0219 -1.091 0.150 -2.486 0.261  100.30   33.76   79.03  23.20   262.33 237   33.139    9.5     3.3892E-06 8.4E-07
090618353 44   78.482   79.115 SBPL 0.1053 0.0355 -1.294 0.113 -2.920 0.443   93.49   30.57  101.40  30.70   297.14 237   54.690   17.0     4.6635E-06 1.2E-06
090618353 45   79.115   79.706 SBPL 0.0560 0.0122 -0.981 0.349 -2.044 0.061   90.98   41.55   34.68  11.50   271.49 237   34.133    7.4     3.4944E-06 6.6E-07
090618353 46   79.706   80.155 PL   0.0191 0.0044 -1.614 0.035  ---   ---      ---     ---     ---    ---    339.81 239   11.928    2.9     1.5945E-06 3.6E-07
090618353 47   80.155   80.538 SBPL 0.0755 0.0174 -0.779 0.259 -2.118 0.070  107.57   35.03   46.65  10.90   268.21 237   36.585    8.2     4.2529E-06 8.4E-07
090618353 48   80.538   80.874 COMP 0.2180 0.0693 -1.149 0.089  ---   ---    169.60   21.90    ---    ---    254.86 238   60.928   13.0     6.3788E-06 1.2E-06
090618353 49   80.874   81.227 SBPL 0.0681 0.0171 -0.973 0.252 -2.096 0.070  102.95   41.48   44.56  12.10   273.86 237   37.049    9.1     4.0001E-06 8.7E-07
090618353 50   81.227   81.627 COMP 0.2328 0.0815 -1.117 0.094  ---   ---    146.30   16.70    ---    ---    239.98 238   59.185   14.0     5.7550E-06 1.2E-06
090618353 51   81.627   82.008 COMP 0.1212 0.0420 -1.285 0.087  ---   ---    171.50   27.10    ---    ---    234.73 238   40.813   10.0     4.0728E-06 9.0E-07
090618353 52   82.008   82.381 COMP 0.1806 0.0581 -1.148 0.090  ---   ---    169.10   22.00    ---    ---    271.54 238   50.368   11.0     5.2667E-06 9.9E-07
090618353 53   82.381   82.788 BAND 0.1692 0.0662 -0.871 0.171 -2.100 0.068  126.70   24.30   73.16  13.23   275.82 237   29.921    6.4     3.7820E-06 7.2E-07
090618353 54   82.788   83.219 SBPL 0.0659 0.0150 -0.824 0.285 -2.072 0.072  109.46   44.62   43.57  11.60   270.59 237   33.433    7.4     3.8549E-06 7.5E-07
090618353 55   83.219   83.655 COMP 0.2152 0.0854 -1.022 0.105  ---   ---    138.30   15.10    ---    ---    291.02 238   46.851   13.0     4.5374E-06 1.1E-06
090618353 56   83.655   84.062 COMP 0.2023 0.0664 -1.202 0.088  ---   ---    162.60   21.90    ---    ---    250.61 238   59.910   13.0     6.0044E-06 1.1E-06
090618353 57   84.062   84.365 COMP 0.2216 0.0605 -1.124 0.083  ---   ---    193.00   24.30    ---    ---    275.03 238   62.554   12.0     7.1274E-06 1.1E-06
090618353 58   84.365   84.696 COMP 0.3167 0.0975 -1.085 0.088  ---   ---    162.10   18.50    ---    ---    281.14 238   80.049   16.0     8.3598E-06 1.4E-06
090618353 59   84.696   84.995 SBPL 0.0960 0.0188 -1.268 0.103 -2.162 0.099  192.89   69.13  110.10  31.80   228.66 237   44.414    8.4     5.5703E-06 8.9E-07
090618353 60   84.995   85.352 SBPL 0.0872 0.0177 -1.237 0.141 -2.162 0.061  130.82   37.14   76.26  20.40   255.93 237   43.899    8.8     4.9122E-06 8.7E-07
090618353 61   85.352   85.746 COMP 0.2790 0.0958 -0.960 0.099  ---   ---    151.50   15.50    ---    ---    263.56 238   58.067   13.0     6.0743E-06 1.2E-06
090618353 62   85.746   86.166 COMP 0.3232 0.1180 -0.887 0.104  ---   ---    140.70   13.30    ---    ---    278.96 238   58.939   14.0     6.0098E-06 1.3E-06
090618353 63   86.166   86.604 PL   0.0143 0.0045 -1.662 0.035  ---   ---      ---     ---     ---    ---    291.12 239    9.3577   3.1     1.1592E-06 3.6E-07
090618353 64   86.604   87.021 BAND 0.1464 0.0557 -1.104 0.166 -2.030 0.087  133.60   36.20   72.56  18.58   286.1  237   36.680    7.3     4.3931E-06 7.6E-07
090618353 65   87.021   87.386 COMP 0.2149 0.0709 -1.102 0.093  ---   ---    156.40   17.80    ---    ---    260.12 238   54.808   12.0     5.5716E-06 1.1E-06
090618353 66   87.386   87.724 SBPL 0.0925 0.0183 -1.140 0.133 -2.171 0.067  147.44   38.12   83.84  20.20   239.14 237   41.753    8.1     5.1152E-06 8.7E-07
090618353 67   87.724   88.107 COMP 0.1995 0.0631 -1.132 0.088  ---   ---    173.30   22.40    ---    ---    247.36 238   54.924   12.0     5.8609E-06 1.0E-06
090618353 68   88.107   88.543 SBPL 0.0811 0.0159 -0.965 0.218 -2.097 0.074  123.23   49.50   53.45  13.90   279.29 237   39.686    7.6     4.6379E-06 7.6E-07
090618353 69   88.543   89.004 SBPL 0.0509 0.0124 -1.136 0.172 -2.017 0.074  159.65   65.20   62.02  18.80   264.34 237   25.145    5.9     3.0658E-06 6.4E-07
090618353 70   89.004   89.568 SBPL 0.0481 0.0108 -1.206 0.228 -1.955 0.073  147.98   72.37   46.86  18.70   282.26 237   27.209    5.9     3.0889E-06 5.8E-07
090618353 71   89.568   90.248 SBPL 0.0422 0.0102 -0.836 0.339 -1.994 0.056  123.05   51.59   36.67  10.80   288.8  237   22.867    5.5     2.6246E-06 5.5E-07
090618353 72   90.248   90.969 SBPL 0.1083 0.0388 -1.236 0.086 -3.815 0.977  120.21   39.59  157.90  44.90   238.39 237   46.600   16.0     4.2276E-06 1.3E-06
090618353 73   90.969   91.702 SBPL 0.0375 0.0128 -1.199 0.207 -2.238 0.184   82.07   39.46   53.04  20.30   257.94 237   22.405    7.3     2.1131E-06 6.1E-07
090618353 74   91.702   92.853 PL   0.0107 0.0032 -1.730 0.033  ---   ---      ---     ---     ---    ---    328.17 239    7.5736   2.3     8.4303E-07 2.5E-07
090618353 75   92.853   94.286 PL   0.0110 0.0018 -1.700 0.031  ---   ---      ---     ---     ---    ---    365.83 239    7.4871   1.4     8.7358E-07 1.3E-07
090618353 76   94.286   96.641 SBPL 0.0142 0.0045 -0.909 0.340 -2.065 0.097   75.77   33.85   32.66  10.90   351.67 237    8.8167   2.8     8.8255E-07 2.6E-07
090618353 77   96.641  110.742 PL   0.0048 0.0009 -1.831 0.016  ---   ---      ---     ---     ---    ---   3354.6  239    3.8080   0.73    3.6343E-07 6.7E-08
090618353 78  110.742  112.177 PL   0.0098 0.0031 -1.873 0.035  ---   ---      ---     ---     ---    ---    497.01 239    8.1165   2.7     7.2763E-07 2.3E-07
090618353 79  112.177  113.541 none ---    ---     ---   ---    ---   ---      ---     ---     ---    ---      ---    -    ---      ---              -       -
090618353 80  113.541  114.571 PL   0.0110 0.0040 -1.903 0.037  ---   ---      ---     ---     ---    ---    494.77 239    9.4780   3.6     8.1351E-07 3.0E-07
090618353 81  114.571  115.539 PL   0.0172 0.0051 -1.999 0.040  ---   ---      ---     ---     ---    ---    511.27 239   16.848    5.3     1.2665E-06 3.7E-07
090618353 82  115.539  116.865 PL   0.0157 0.0047 -2.030 0.038  ---   ---      ---     ---     ---    ---    457.26 239   16.021    5.1     1.1561E-06 3.5E-07
090618353 83  116.865  118.808 PL   0.0130 0.0030 -1.985 0.035  ---   ---      ---     ---     ---    ---    780.67 239   12.470    3.2     9.5527E-07 2.2E-07
090618353 84  118.808  174.080 SBPL 0.0016 0.0005 -2.077 0.026 -1.053 0.103    ---     ---   360.90  94.90  2727.2  237    1.8066   0.50    1.4411E-07 3.9E-08
090626189  1   -4.352    1.792 COMP 0.0204 0.0043 -0.674 0.088  ---   ---    319.30   37.80    ---    ---    365.6  357    4.5028   0.62    8.9608E-07 1.0E-07
090626189  2    1.792    2.816 BAND 0.2594 0.0427 -0.328 0.082 -2.408 0.119  226.00   16.90  144.22  12.23   386.58 356   35.772    2.8     7.2406E-06 4.4E-07
090626189  3    2.816    3.840 BAND 0.5259 0.1000 -0.253 0.099 -2.378 0.114  131.10    8.46   83.44   6.03   363.75 356   42.342    4.6     6.1955E-06 5.5E-07
090626189  4    3.840    4.864 COMP 0.2759 0.0755 -0.743 0.071  ---   ---    130.50    6.80    ---    ---    396.19 357   39.790    7.7     4.0074E-06 7.2E-07
090626189  5    4.864    5.888 SBPL 0.0233 0.0081 -0.701 0.267 -2.214 0.128   77.81   26.03   40.69  10.20   343.69 356   12.574    4.3     1.2928E-06 4.1E-07
090626189  6    5.888    8.960 PL   0.0078 0.0023 -1.846 0.034  ---   ---      ---     ---     ---    ---    493.53 358    6.3322   1.9     5.8778E-07 1.7E-07
090626189  7    8.960   16.128 PL   0.0084 0.0014 -1.800 0.027  ---   ---      ---     ---     ---    ---    359.75 358    6.4308   1.2     6.3899E-07 1.1E-07
090626189  8   16.128   17.152 COMP 0.0577 0.0164 -1.294 0.072  ---   ---    218.40   37.60    ---    ---    371.71 357   20.942    4.3     2.3361E-06 4.1E-07
090626189  9   17.152   18.176 none ---    ---     ---   ---    ---   ---      ---     ---     ---    ---      ---    -    ---      ---              -       -
090626189 10   18.176   19.200 COMP 0.1193 0.0286 -1.045 0.069  ---   ---    193.10   20.00    ---    ---    388.7  357   30.619    4.9     3.6059E-06 4.7E-07
090626189 11   19.200   21.248 COMP 0.0357 0.0091 -1.330 0.067  ---   ---    276.50   60.30    ---    ---    348.13 357   14.206    2.6     1.7224E-06 2.6E-07
090626189 12   21.248   22.272 COMP 0.1020 0.0107 -0.927 0.039  ---   ---    425.60   37.00    ---    ---    330.48 357   30.521    2.2     6.1354E-06 3.5E-07
090626189 13   22.272   24.320 COMP 0.0303 0.0065 -1.243 0.061  ---   ---    393.50   88.70    ---    ---    399.81 357   11.704    1.8     1.7512E-06 2.2E-07
090626189 14   24.320   26.368 PL   0.0052 0.0018 -1.626 0.031  ---   ---      ---     ---     ---    ---    411.08 358    3.3063   1.2     4.3145E-07 1.5E-07
090626189 15   26.368   33.537 none ---    ---     ---   ---    ---   ---      ---     ---     ---    ---      ---    -    ---      ---              -       -
090626189 16   33.537   34.561 COMP 0.0799 0.0177 -0.972 0.070  ---   ---    254.90   30.10    ---    ---    425.56 357   20.898    3.1     3.0297E-06 3.7E-07
090626189 17   34.561   35.585 COMP 0.1229 0.0144 -0.871 0.042  ---   ---    331.50   24.50    ---    ---    397.3  357   32.255    2.6     5.8489E-06 3.7E-07
090626189 18   35.585   38.657 PL   0.0053 0.0019 -1.731 0.034  ---   ---      ---     ---     ---    ---    385.76 358    3.7535   1.4     4.1495E-07 1.4E-07
090626189 19   38.657   43.777 PL   0.0060 0.0016 -1.791 0.026  ---   ---      ---     ---     ---    ---    461.37 358    4.5546   1.3     4.5900E-07 1.2E-07
090626189 20   43.777   44.801 COMP 0.0269 0.0069 -1.300 0.063  ---   ---    458.90  137.00    ---    ---    350.07 357   11.255    2.3     1.6913E-06 3.0E-07
090626189 21   44.801   45.825 SBPL 0.0215 0.0080 -1.014 0.206 -2.134 0.164   94.32   43.30   51.02  17.50   400.94 356   11.318    4.0     1.2294E-06 4.0E-07
090626189 22   45.825   47.873 none ---    ---     ---   ---    ---   ---      ---     ---     ---    ---      ---    -    ---      ---              -       -
090626189 23   47.873   55.041 none ---    ---     ---   ---    ---   ---      ---     ---     ---    ---      ---    -    ---      ---              -       -
090626189 24   55.041   78.593 none ---    ---     ---   ---    ---   ---      ---     ---     ---    ---      ---    -    ---      ---              -       -
090718762  1   -1.024   10.913 none ---    ---     ---   ---    ---   ---      ---     ---     ---    ---      ---    -    ---      ---              -       -
090718762  2   10.913   13.869 COMP 0.0346 0.0095 -0.925 0.085  ---   ---    236.80   31.50    ---    ---    484.89 477    8.3798   1.6     1.1886E-06 1.9E-07
090718762  3   13.869   15.281 COMP 0.1775 0.0705 -0.454 0.104  ---   ---    130.20    7.90    ---    ---    515.18 477   17.412    5.1     1.8885E-06 5.2E-07
090718762  4   15.281   16.454 none ---    ---     ---   ---    ---   ---      ---     ---     ---    ---      ---    -    ---      ---              -       -
090718762  5   16.454   19.694 none ---    ---     ---   ---    ---   ---      ---     ---     ---    ---      ---    -    ---      ---              -       -
090718762  6   19.694   20.897 COMP 0.0215 0.0079 -1.419 0.068  ---   ---    270.50   72.60    ---    ---    511.9  477    9.4872   3.0     1.0735E-06 3.1E-07
090718762  7   20.897   21.439 COMP 0.1017 0.0231 -0.962 0.067  ---   ---    239.90   26.40    ---    ---    504.39 477   25.748    4.2     3.6133E-06 5.1E-07
090718762  8   21.439   21.855 COMP 0.1810 0.0383 -0.810 0.067  ---   ---    225.30   19.70    ---    ---    532.95 477   37.989    5.5     5.5079E-06 6.7E-07
090718762  9   21.855   22.265 COMP 0.2008 0.0425 -0.670 0.069  ---   ---    213.10   15.50    ---    ---    477.07 477   35.435    5.1     5.2453E-06 6.6E-07
090718762 10   22.265   22.700 COMP 0.1194 0.0308 -0.827 0.072  ---   ---    212.30   19.60    ---    ---    579.85 477   24.806    4.8     3.4237E-06 5.9E-07
090718762 11   22.700   23.400 COMP 0.1207 0.0359 -0.794 0.082  ---   ---    177.30   15.60    ---    ---    554.15 477   22.064    4.7     2.7176E-06 5.2E-07
090718762 12   23.400   24.924 PL   0.0053 0.0019 -1.554 0.028  ---   ---      ---     ---     ---    ---    618.0  478    3.1711   1.1     4.6510E-07 1.6E-07
090718762 13   24.924   32.768 none ---    ---     ---   ---    ---   ---      ---     ---     ---    ---      ---    -    ---      ---              -       -
090719063  1   -1.024    1.071 COMP 0.0380 0.0049 -0.051 0.095  ---   ---    432.40   30.70    ---    ---    395.65 357    7.8238   0.62    2.6507E-06 1.6E-07
090719063  2    1.071    1.662 COMP 0.2972 0.0623  0.204 0.105  ---   ---    221.40   11.00    ---    ---    374.23 357   25.936    3.1     5.2921E-06 5.2E-07
090719063  3    1.662    2.168 COMP 0.3133 0.0825  0.174 0.113  ---   ---    190.20    9.69    ---    ---    389.92 357   23.097    3.8     4.0624E-06 6.0E-07
090719063  4    2.168    2.701 COMP 0.3692 0.1020  0.130 0.112  ---   ---    176.10    8.70    ---    ---    386.86 357   25.712    4.5     4.1692E-06 6.6E-07
090719063  5    2.701    3.213 COMP 0.2335 0.0508 -0.248 0.088  ---   ---    218.50   13.60    ---    ---    391.67 357   28.374    3.8     5.0191E-06 5.7E-07
090719063  6    3.213    3.723 COMP 0.1402 0.0256 -0.367 0.078  ---   ---    286.70   20.90    ---    ---    365.24 357   23.309    2.7     4.9613E-06 4.7E-07
090719063  7    3.723    4.165 COMP 0.1612 0.0244 -0.398 0.071  ---   ---    328.40   23.50    ---    ---    402.49 357   30.181    2.9     7.0685E-06 5.3E-07
090719063  8    4.165    4.509 COMP 0.1203 0.0177 -0.469 0.068  ---   ---    422.30   36.90    ---    ---    382.48 357   27.586    2.7     7.4990E-06 5.7E-07
090719063  9    4.509    4.775 COMP 0.1978 0.0284 -0.386 0.068  ---   ---    358.50   25.20    ---    ---    370.98 357   39.171    3.7     9.8724E-06 7.3E-07
090719063 10    4.775    5.023 COMP 0.3522 0.0592 -0.309 0.075  ---   ---    267.60   16.60    ---    ---    397.29 357   53.292    5.5     1.0965E-05 9.0E-07
090719063 11    5.023    5.265 COMP 0.3982 0.0740 -0.176 0.083  ---   ---    241.20   13.80    ---    ---    363.9  357   50.014    5.7     9.8751E-06 9.2E-07
090719063 12    5.265    5.530 COMP 0.3384 0.0618 -0.331 0.075  ---   ---    251.90   15.90    ---    ---    367.29 357   49.566    5.7     9.6098E-06 8.8E-07
090719063 13    5.530    5.799 COMP 0.2841 0.0564 -0.334 0.080  ---   ---    244.70   16.00    ---    ---    334.62 357   40.729    5.2     7.6992E-06 8.2E-07
090719063 14    5.799    6.067 COMP 0.2018 0.0474 -0.391 0.085  ---   ---    235.90   17.60    ---    ---    387.18 357   29.442    4.7     5.2820E-06 7.3E-07
090719063 15    6.067    6.343 COMP 0.3025 0.0628 -0.451 0.079  ---   ---    237.50   16.90    ---    ---    367.93 357   46.649    6.1     8.2216E-06 8.8E-07
090719063 16    6.343    6.622 COMP 0.3771 0.0918 -0.467 0.083  ---   ---    199.40   13.80    ---    ---    428.06 357   52.035    8.0     7.9023E-06 1.0E-06
090719063 17    6.622    6.916 COMP 0.2861 0.0766 -0.355 0.090  ---   ---    188.80   12.00    ---    ---    376.49 357   33.875    6.2     5.1070E-06 8.5E-07
090719063 18    6.916    7.264 COMP 0.1467 0.0439 -0.483 0.090  ---   ---    201.50   15.60    ---    ---    410.12 357   20.719    4.6     3.1559E-06 6.5E-07
090719063 19    7.264    7.732 COMP 0.3848 0.1270 -0.370 0.100  ---   ---    145.80    8.66    ---    ---    374.18 357   37.360    8.3     4.5323E-06 9.3E-07
090719063 20    7.732    8.438 SBPL 0.0722 0.0288 -0.918 0.093 -3.566 0.744  114.98   31.58  127.60  30.10   395.97 356   25.110    9.5     2.5901E-06 8.8E-07
090719063 21    8.438    9.249 none ---    ---     ---   ---    ---   ---      ---     ---     ---    ---      ---    -    ---      ---              -       -
090719063 22    9.249   10.233 none ---    ---     ---   ---    ---   ---      ---     ---     ---    ---      ---    -    ---      ---              -       -
090719063 23   10.233   11.416 none ---    ---     ---   ---    ---   ---      ---     ---     ---    ---      ---    -    ---      ---              -       -
090719063 24   11.416   13.505 none ---    ---     ---   ---    ---   ---      ---     ---     ---    ---      ---    -    ---      ---              -       -
090719063 25   13.505   29.696 none ---    ---     ---   ---    ---   ---      ---     ---     ---    ---      ---    -    ---      ---              -       -
090804940  1   -1.024    1.096 none ---    ---     ---   ---    ---   ---      ---     ---     ---    ---      ---    -    ---      ---              -       -
090804940  2    1.096    1.476 SBPL 0.1394 0.0547 -0.764 0.088 -3.871 0.610  101.94   19.40  116.30  19.80   543.32 478   46.013   17.0     4.5398E-06 1.6E-06
090804940  3    1.476    1.794 COMP 0.6706 0.2290 -0.356 0.088  ---   ---    125.40    5.60    ---    ---    512.46 479   56.142   14.0     6.0501E-06 1.5E-06
090804940  4    1.794    2.106 PL   0.0145 0.0040 -1.532 0.024  ---   ---      ---     ---     ---    ---    913.44 480    8.4587   2.4     1.2856E-06 3.5E-07
090804940  5    2.106    2.493 PL   0.0153 0.0042 -1.611 0.023  ---   ---      ---     ---     ---    ---    787.93 480    9.5645   2.7     1.2792E-06 3.5E-07
090804940  6    2.493    2.965 PL   0.0117 0.0036 -1.589 0.023  ---   ---      ---     ---     ---    ---    751.95 480    7.1972   2.3     9.9707E-07 3.0E-07
090804940  7    2.965    3.488 PL   0.0104 0.0034 -1.591 0.024  ---   ---      ---     ---     ---    ---    760.61 480    6.3911   2.1     8.8227E-07 2.8E-07
090804940  8    3.488    4.070 PL   0.0112 0.0041 -1.696 0.026  ---   ---      ---     ---     ---    ---    836.02 480    7.6591   2.8     8.9418E-07 3.2E-07
090804940  9    4.070    4.651 none ---    ---     ---   ---    ---   ---      ---     ---     ---    ---      ---    -    ---      ---              -       -
090804940 10    4.651    5.569 none ---    ---     ---   ---    ---   ---      ---     ---     ---    ---      ---    -    ---      ---              -       -
090804940 11    5.569    7.879 none ---    ---     ---   ---    ---   ---      ---     ---     ---    ---      ---    -    ---      ---              -       -
090804940 12    7.879   11.264 none ---    ---     ---   ---    ---   ---      ---     ---     ---    ---      ---    -    ---      ---              -       -
090809978  1   -2.048    2.205 COMP 0.0240 0.0043 -0.477 0.086  ---   ---    397.60   44.40    ---    ---    561.74 479    5.3192   0.62    1.3793E-06 1.4E-07
090809978  2    2.205    2.786 BAND 0.2072 0.0442 -0.242 0.112 -2.138 0.128  229.00   23.80  127.58  13.81   475.67 478   27.466    3.0     6.1689E-06 5.6E-07
090809978  3    2.786    3.267 COMP 0.1164 0.0204 -0.626 0.065  ---   ---    331.00   30.20    ---    ---    490.58 479   25.327    3.1     5.3084E-06 5.5E-07
090809978  4    3.267    3.764 BAND 0.1970 0.0439 -0.538 0.104 -2.114 0.149  205.90   26.00  114.51  16.04   517.48 478   31.119    4.1     5.7865E-06 6.5E-07
090809978  5    3.764    4.286 COMP 0.1810 0.0404 -0.664 0.072  ---   ---    221.30   17.50    ---    ---    491.37 479   32.453    4.9     4.9559E-06 6.5E-07
090809978  6    4.286    4.884 COMP 0.2257 0.0659 -0.609 0.083  ---   ---    168.90   11.90    ---    ---    513.34 479   32.350    6.6     4.1018E-06 7.7E-07
090809978  7    4.884    5.590 COMP 0.1003 0.0306 -0.964 0.074  ---   ---    189.90   20.00    ---    ---    496.93 479   23.198    5.4     2.7984E-06 5.9E-07
090809978  8    5.590    6.552 COMP 0.1081 0.0408 -0.769 0.085  ---   ---    155.40   12.60    ---    ---    515.28 479   17.851    5.3     2.0196E-06 5.7E-07
090809978  9    6.552    7.733 SBPL 0.0205 0.0077 -0.944 0.161 -2.113 0.140  108.05   43.84   54.67  14.50   512.04 478    9.8556   3.6     1.1562E-06 4.0E-07
090809978 10    7.733    9.646 none ---    ---     ---   ---    ---   ---      ---     ---     ---    ---      ---    -    ---      ---              -       -
090809978 11    9.646   27.648 none ---    ---     ---   ---    ---   ---      ---     ---     ---    ---      ---    -    ---      ---              -       -
090820027  1   28.672   30.712 COMP 0.0742 0.0263 -0.723 0.100  ---   ---    174.10   17.60    ---    ---    369.73 359   12.370    3.0     1.5426E-06 3.3E-07
090820027  2   30.712   31.028 BAND 0.6224 0.1790  0.004 0.157 -2.275 0.150  147.50   13.60   87.60   8.62   397.84 358   42.721    6.5     7.5879E-06 9.5E-07
090820027  3   31.028   31.263 BAND 0.5011 0.1260 -0.195 0.124 -2.371 0.177  179.10   16.50  111.51  12.03   402.66 358   50.554    7.3     9.3144E-06 1.1E-06
090820027  4   31.263   31.434 COMP 0.3474 0.0624 -0.505 0.071  ---   ---    263.10   18.40    ---    ---    389.38 359   60.155    7.4     1.1251E-05 1.2E-06
090820027  5   31.434   31.575 BAND 0.8441 0.2000 -0.200 0.113 -2.533 0.188  193.40   16.50  128.94  13.43   313.29 358   90.913   12.0     1.7025E-05 1.8E-06
090820027  6   31.575   31.700 BAND 0.9801 0.2370 -0.132 0.113 -2.704 0.216  198.50   16.10  139.91  14.49   356.14 358  101.19    13.0     1.9234E-05 2.0E-06
090820027  7   31.700   31.833 COMP 0.6098 0.1170 -0.340 0.074  ---   ---    238.90   14.40    ---    ---    354.1  359   86.246   11.0     1.5929E-05 1.7E-06
090820027  8   31.833   31.957 COMP 0.4103 0.0765 -0.608 0.067  ---   ---    281.70   22.50    ---    ---    322.91 359   80.515   10.0     1.5129E-05 1.6E-06
090820027  9   31.957   32.078 COMP 0.4201 0.0735 -0.600 0.065  ---   ---    296.90   23.30    ---    ---    366.08 359   84.427   10.0     1.6566E-05 1.6E-06
090820027 10   32.078   32.195 COMP 0.5319 0.0961 -0.454 0.071  ---   ---    268.00   18.30    ---    ---    371.75 359   89.626   11.0     1.7391E-05 1.7E-06
090820027 11   32.195   32.310 COMP 0.5584 0.0995 -0.541 0.066  ---   ---    265.90   18.70    ---    ---    365.75 359  100.25    12.0     1.8596E-05 1.8E-06
090820027 12   32.310   32.417 SBPL 0.4421 0.0616 -0.254 0.118 -2.502 0.162  173.04   28.10  111.70  14.30   336.78 358  109.56    14.0     2.1262E-05 2.2E-06
090820027 13   32.417   32.513 BAND 0.9351 0.2180 -0.233 0.109 -2.532 0.191  208.60   18.50  138.86  15.15   315.23 358  110.89    14.0     2.1627E-05 2.2E-06
090820027 14   32.513   32.614 COMP 0.5500 0.0958 -0.512 0.066  ---   ---    275.80   19.00    ---    ---    340.94 359   98.817   12.0     1.9112E-05 1.9E-06
090820027 15   32.614   32.710 COMP 0.8534 0.1750 -0.364 0.075  ---   ---    231.90   14.60    ---    ---    296.74 359  120.14    16.0     2.1452E-05 2.3E-06
090820027 16   32.710   32.806 COMP 0.6300 0.1090 -0.523 0.067  ---   ---    267.50   18.20    ---    ---    390.12 359  111.92    13.0     2.1028E-05 2.0E-06
090820027 17   32.806   32.898 COMP 0.8355 0.1450 -0.512 0.066  ---   ---    262.60   17.10    ---    ---    319.05 359  145.29    17.0     2.7043E-05 2.4E-06
090820027 18   32.898   32.982 COMP 0.5663 0.1040 -0.545 0.067  ---   ---    288.50   21.80    ---    ---    379.56 359  107.29    13.0     2.1171E-05 2.1E-06
090820027 19   32.982   33.066 BAND 1.3290 0.3230 -0.239 0.110 -2.648 0.203  189.80   16.00  133.27  13.92   310.34 358  145.13    19.0     2.5902E-05 2.8E-06
090820027 20   33.066   33.148 COMP 0.8781 0.1610 -0.492 0.070  ---   ---    243.70   15.80    ---    ---    312.45 359  142.84    17.0     2.5267E-05 2.5E-06
090820027 21   33.148   33.231 BAND 0.9817 0.2330 -0.410 0.106 -2.428 0.171  198.50   20.20  129.23  14.80   279.57 358  131.61    17.0     2.3531E-05 2.5E-06
090820027 22   33.231   33.315 COMP 0.7701 0.1440 -0.502 0.068  ---   ---    246.50   16.00    ---    ---    359.45 359  127.35    16.0     2.2635E-05 2.4E-06
090820027 23   33.315   33.401 BAND 1.3960 0.3390 -0.212 0.110 -2.718 0.220  185.40   14.70  133.37  14.09   361.08 358  145.16    19.0     2.5422E-05 2.8E-06
090820027 24   33.401   33.486 SBPL 0.5732 0.0870 -0.501 0.089 -2.835 0.227  164.34   24.50  133.50  17.40   342.99 358  151.15    21.0     2.5684E-05 2.9E-06
090820027 25   33.486   33.570 COMP 0.7321 0.1460 -0.509 0.072  ---   ---    234.60   15.80    ---    ---    354.98 359  117.80    16.0     2.0068E-05 2.3E-06
090820027 26   33.570   33.653 COMP 0.9713 0.2050 -0.441 0.073  ---   ---    220.20   14.00    ---    ---    358.37 359  140.64    20.0     2.3377E-05 2.7E-06
090820027 27   33.653   33.735 COMP 0.8816 0.1920 -0.425 0.076  ---   ---    211.80   13.30    ---    ---    355.62 359  122.21    18.0     1.9786E-05 2.5E-06
090820027 28   33.735   33.828 COMP 0.9190 0.2030 -0.450 0.076  ---   ---    205.00   12.60    ---    ---    307.79 359  127.27    19.0     1.9883E-05 2.5E-06
090820027 29   33.828   33.917 COMP 0.5553 0.1140 -0.517 0.072  ---   ---    241.80   16.70    ---    ---    353.47 359   91.851   13.0     1.5978E-05 2.0E-06
090820027 30   33.917   33.995 COMP 0.5730 0.1190 -0.569 0.070  ---   ---    253.10   19.40    ---    ---    333.63 359  102.05    15.0     1.7991E-05 2.2E-06
090820027 31   33.995   34.075 COMP 0.7650 0.1340 -0.699 0.063  ---   ---    266.10   20.10    ---    ---    349.44 359  157.03    19.0     2.7042E-05 2.6E-06
090820027 32   34.075   34.159 COMP 0.9332 0.1810 -0.580 0.067  ---   ---    234.10   16.20    ---    ---    320.64 359  159.81    20.0     2.6388E-05 2.7E-06
090820027 33   34.159   34.245 COMP 0.6203 0.1040 -0.560 0.065  ---   ---    273.90   18.70    ---    ---    330.74 359  115.14    13.0     2.1670E-05 2.1E-06
090820027 34   34.245   34.324 COMP 0.5581 0.0965 -0.591 0.064  ---   ---    304.10   23.30    ---    ---    334.63 359  112.96    14.0     2.2668E-05 2.2E-06
090820027 35   34.324   34.402 COMP 0.5786 0.0964 -0.640 0.062  ---   ---    307.60   23.90    ---    ---    345.02 359  122.24    14.0     2.4112E-05 2.3E-06
